date,district_in,district_out,district_in_encoded,district_out_encoded,density,subscribers,sms_in ,sms_out ,call_in,call_out ,movement ,average_call_duration
2022-04,Male,Maafushi,Cremont,Portico,1100.75,193204.25,797545683,345371244,45308536,51233830,303.75,519.25
2022-04,Male,Male,Cremont,Cremont,1100.75,193204.25,417711206,420478119,32292307,20439079,190,451.5
2022-04,Male,Naifaru,Cremont,Metromic,1100.75,193204.25,421768244,577530334,46108270,41322678,265.5,582.25
2022-04,Naifaru,Baros,Metromic,Stonewall,837.75,285588.25,169355798,276253908,49475177,42835637,253.75,371.75
2022-04,Naifaru,Fuvahmulah,Metromic,Seabrook,837.75,285588.25,326917275,433030878,49935533,53427648,210.5,505.25
2022-04,Naifaru,Maafushi,Metromic,Portico,837.75,285588.25,481190161,584832773,28350873,38203265,417.5,478.75
2022-04,Naifaru,Male,Metromic,Cremont,837.75,285588.25,457802134,369028635,31275603,60016754,245.25,654.75
2022-04,Naifaru,Naifaru,Metromic,Metromic,837.75,285588.25,412465087,417064044,31576298,40888647,264,414.25
2022-05,Baros,Baros,Stonewall,Stonewall,907.75,300257.75,354306904,476604143,37445673,52262270,162.75,519.25
2022-05,Baros,Fuvahmulah,Stonewall,Seabrook,907.75,300257.75,465777271,299980324,48048931,27172599,237,410
2022-05,Baros,Maafushi,Stonewall,Portico,907.75,300257.75,378682623,255779746,48812276,51271576,233,378.75
2022-05,Baros,Male,Stonewall,Cremont,907.75,300257.75,461362818,508964861,27978054,49470263,293.25,352.5
2022-05,Baros,Naifaru,Stonewall,Metromic,907.75,300257.75,439521605,324176391,28667478,55693779,282.25,545.25
2022-05,Fuvahmulah,Baros,Seabrook,Stonewall,799.25,338197.5,325674078,665664566,28573313,44882845,254,211.75
2022-05,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,799.25,338197.5,311631569,608603889,29874659,11400624,198.75,399.25
2022-05,Fuvahmulah,Maafushi,Seabrook,Portico,799.25,338197.5,538993228,321958520,67568140,40982595,242.75,394.75
2022-05,Fuvahmulah,Male,Seabrook,Cremont,799.25,338197.5,533976340,480765000,31650779,40956159,338.25,472.25
2022-05,Fuvahmulah,Naifaru,Seabrook,Metromic,799.25,338197.5,450260290,845936367,51713237,28913445,337.5,383.25
2022-05,Maafushi,Baros,Portico,Stonewall,923.5,206449.75,237150087,337442502,27452045,22842331,128.5,521.25
2022-05,Maafushi,Fuvahmulah,Portico,Seabrook,923.5,206449.75,606482824,373626405,38109605,55137568,221,453
2022-05,Maafushi,Maafushi,Portico,Portico,923.5,206449.75,617123395,388618193,42149411,54141904,238,261.5
2022-05,Maafushi,Male,Portico,Cremont,923.5,206449.75,602775469,574601135,43073203,29509682,298.5,398.75
2022-05,Maafushi,Naifaru,Portico,Metromic,923.5,206449.75,451549980,478353016,37906119,41419934,290.25,623
2022-05,Male,Baros,Cremont,Stonewall,1003,217310,587262608,185681503,29348731,53832895,277.75,618.25
2022-05,Male,Fuvahmulah,Cremont,Seabrook,1003,217310,321846461,738347224,17082998,45325551,198.75,472
2022-05,Male,Maafushi,Cremont,Portico,1003,217310,798705904,767083938,46005380,29955053,295,703.5
2022-05,Male,Male,Cremont,Cremont,1003,217310,354969016,412664557,39832160,41138968,183,323
2022-05,Male,Naifaru,Cremont,Metromic,1003,217310,527590846,281485996,24665489,43131886,245.75,303.75
2022-05,Naifaru,Baros,Metromic,Stonewall,1023.5,131344.75,682129399,787627704,25227711,18445379,255.5,223.75
2022-05,Naifaru,Fuvahmulah,Metromic,Seabrook,1023.5,131344.75,466001855,205106031,32967196,33065177,324.5,419.75
2022-05,Naifaru,Maafushi,Metromic,Portico,1023.5,131344.75,509262693,368519166,49886359,56666656,343.25,457.5
2022-05,Naifaru,Male,Metromic,Cremont,1023.5,131344.75,513610850,794531889,20539186,58841295,319.5,469.25
2022-05,Naifaru,Naifaru,Metromic,Metromic,1023.5,131344.75,655516584,458271639,51259710,22935709,199.75,379
2022-06,Baros,Baros,Stonewall,Stonewall,579.2,160912.4,614148011,525059619,49138043,45028128,222.2,305.6
2022-06,Baros,Fuvahmulah,Stonewall,Seabrook,579.2,160912.4,715753399,352827936,60078232,76973226,190,455.2
2022-06,Baros,Maafushi,Stonewall,Portico,579.2,160912.4,735888222,700708970,52340071,44712806,188,518.6
2022-06,Baros,Male,Stonewall,Cremont,579.2,160912.4,506448467,416145918,30063289,19182535,196.4,564.2
2022-06,Baros,Naifaru,Stonewall,Metromic,579.2,160912.4,539645006,563821126,61786853,50318328,312.4,393.6
2022-06,Fuvahmulah,Baros,Seabrook,Stonewall,524.2,274917,754205189,782005737,43402897,66199972,291.8,322.4
2022-06,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,524.2,274917,718889927,651244783,49414613,46141631,256.8,476
2022-06,Fuvahmulah,Maafushi,Seabrook,Portico,524.2,274917,659742692,795915377,53921300,56909996,425,436.6
2022-06,Fuvahmulah,Male,Seabrook,Cremont,524.2,274917,406572785,664893003,23579338,29823571,310.2,675.2
2022-06,Fuvahmulah,Naifaru,Seabrook,Metromic,524.2,274917,317145112,649301661,47161266,62520532,190.2,313.4
2022-06,Maafushi,Baros,Portico,Stonewall,271.4,212902.4,760797621,532567102,25839699,34720859,262.6,221.4
2022-06,Maafushi,Fuvahmulah,Portico,Seabrook,271.4,212902.4,505634968,773592518,73543781,62014928,244.4,464.4
2022-06,Maafushi,Maafushi,Portico,Portico,271.4,212902.4,741593286,608423597,55447042,56739295,235.8,442.2
2022-06,Maafushi,Male,Portico,Cremont,271.4,212902.4,679523648,598050466,63113832,35752338,210.6,566.2
2022-06,Maafushi,Naifaru,Portico,Metromic,271.4,212902.4,934043543,491925969,61631109,51812898,258,302.6
2022-06,Male,Baros,Cremont,Stonewall,983.8,217623.6,998441647,837753356,38684739,50030422,335.6,241.8
2022-06,Male,Fuvahmulah,Cremont,Seabrook,983.8,217623.6,579384999,608080628,54717197,40363155,295.8,345.6
2022-06,Male,Maafushi,Cremont,Portico,983.8,217623.6,550153951,524324878,38510044,49761132,210.2,512.6
2022-06,Male,Male,Cremont,Cremont,983.8,217623.6,323835127,643913446,51921813,50412019,287.8,551
2022-06,Male,Naifaru,Cremont,Metromic,983.8,217623.6,592576049,321397625,48050017,63770033,102.6,659.4
2022-06,Naifaru,Baros,Metromic,Stonewall,755.4,235199.4,413342062,216185785,66094793,48192686,223,392.4
2022-06,Naifaru,Fuvahmulah,Metromic,Seabrook,755.4,235199.4,783802913,540199194,54664685,56954754,282,501.4
2022-06,Naifaru,Maafushi,Metromic,Portico,755.4,235199.4,678237400,723721212,53689485,40279172,150,515
2022-06,Naifaru,Male,Metromic,Cremont,755.4,235199.4,589331605,548464772,46413680,52457588,211,604.4
2022-06,Naifaru,Naifaru,Metromic,Metromic,755.4,235199.4,418854411,798358952,31386930,52147660,159.6,488.8
2022-07,Baros,Baros,Stonewall,Stonewall,845,314087.5,680268375,405992561,41747421,39235850,201.25,390.5
2022-07,Baros,Fuvahmulah,Stonewall,Seabrook,845,314087.5,517341278,237693640,24444350,28391201,209,508
2022-07,Baros,Maafushi,Stonewall,Portico,845,314087.5,292298370,215709804,36605969,46156083,379,599.75
2022-07,Baros,Male,Stonewall,Cremont,845,314087.5,451363175,396115191,56550611,58372005,161.25,248
2022-07,Baros,Naifaru,Stonewall,Metromic,845,314087.5,938348784,630931304,24869779,33812781,315,422.25
2022-07,Fuvahmulah,Baros,Seabrook,Stonewall,648.25,197492.25,175443136,496982652,40967410,34558440,274.25,483
2022-07,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,648.25,197492.25,669992711,161039138,26055729,59207319,290,683.25
2022-07,Fuvahmulah,Maafushi,Seabrook,Portico,648.25,197492.25,696992004,497970860,52056993,42647566,261.75,719
2022-07,Fuvahmulah,Male,Seabrook,Cremont,648.25,197492.25,684648858,356508487,57751996,44778053,295.75,487.75
2022-07,Fuvahmulah,Naifaru,Seabrook,Metromic,648.25,197492.25,795167102,756335850,56399570,41553686,183.75,464
2022-07,Maafushi,Baros,Portico,Stonewall,732.5,105441.25,632381318,448742213,31480518,41482028,180.75,306
2022-07,Maafushi,Fuvahmulah,Portico,Seabrook,732.5,105441.25,465056984,526206741,36474644,37172801,226,470.75
2022-07,Maafushi,Maafushi,Portico,Portico,732.5,105441.25,869630481,212863871,46080970,55711415,405.5,660.5
2022-07,Maafushi,Male,Portico,Cremont,732.5,105441.25,150489549,551460323,45777416,48844162,391,520.75
2022-07,Maafushi,Naifaru,Portico,Metromic,732.5,105441.25,392701547,174437950,37734774,35208079,339,504.25
2022-07,Male,Baros,Cremont,Stonewall,545.25,300023,307860463,323399025,30351970,51526813,262.75,436.5
2022-07,Male,Fuvahmulah,Cremont,Seabrook,545.25,300023,708819678,531272654,39089398,17066710,272.25,224.25
2022-07,Male,Maafushi,Cremont,Portico,545.25,300023,736164084,542958206,44434166,18652493,230.25,205
2022-07,Male,Male,Cremont,Cremont,545.25,300023,492547501,698826169,50892372,37153869,275.75,661.25
2022-07,Male,Naifaru,Cremont,Metromic,545.25,300023,502443811,293395227,32311965,17250628,274.5,463.25
2022-07,Naifaru,Baros,Metromic,Stonewall,986,237617.25,592539903,487012370,38627949,23597296,212,148.25
2022-07,Naifaru,Fuvahmulah,Metromic,Seabrook,986,237617.25,520865644,280094272,68070528,35824836,390.25,638.25
2022-07,Naifaru,Maafushi,Metromic,Portico,986,237617.25,691578846,516064700,29042712,42002998,285.75,496.25
2022-07,Naifaru,Male,Metromic,Cremont,986,237617.25,657265788,507860586,37467242,34692991,244,387
2022-07,Naifaru,Naifaru,Metromic,Metromic,986,237617.25,536798516,471253771,26665644,36913742,235,526.75
2022-08,Baros,Baros,Stonewall,Stonewall,640,249665.5,793261234,421161878,51067413,39173477,260.75,352.5
2022-08,Baros,Fuvahmulah,Stonewall,Seabrook,640,249665.5,441855743,657305022,46497272,37930122,340.5,581.75
2022-08,Baros,Maafushi,Stonewall,Portico,640,249665.5,503218409,383274672,22676973,20523230,220.25,505.5
2022-08,Baros,Male,Stonewall,Cremont,640,249665.5,689538489,561676691,46378444,46130051,301.75,304.75
2022-08,Baros,Naifaru,Stonewall,Metromic,640,249665.5,622839293,524017661,51312358,32814642,209.75,451.5
2022-08,Fuvahmulah,Baros,Seabrook,Stonewall,660.5,280547.75,238401703,319372251,50984582,43587925,337.5,476.75
2022-08,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,660.5,280547.75,593601784,413683126,56236552,35516553,249.75,688
2022-08,Fuvahmulah,Maafushi,Seabrook,Portico,660.5,280547.75,502857519,411333926,26014747,64389253,328,395.25
2022-08,Fuvahmulah,Male,Seabrook,Cremont,660.5,280547.75,663985970,914479326,38189975,28904395,314.75,424
2022-08,Fuvahmulah,Naifaru,Seabrook,Metromic,660.5,280547.75,347985351,314132412,60280942,56108355,183.5,253.5
2022-08,Maafushi,Baros,Portico,Stonewall,922.5,171285,300508022,347260043,52864462,47233624,255.75,398.25
2022-08,Maafushi,Fuvahmulah,Portico,Seabrook,922.5,171285,592138952,696524721,27885942,46035720,237,258.25
2022-08,Maafushi,Maafushi,Portico,Portico,922.5,171285,610888852,679719911,49894793,55770602,290.75,222.25
2022-08,Maafushi,Male,Portico,Cremont,922.5,171285,284316784,524928087,45079114,31147164,300.25,483
2022-08,Maafushi,Naifaru,Portico,Metromic,922.5,171285,385060854,811933108,38500130,23662887,281.25,354.75
2022-08,Male,Baros,Cremont,Stonewall,529.5,183271.25,557955040,303809283,33992073,27410091,166.75,316.5
2022-08,Male,Fuvahmulah,Cremont,Seabrook,529.5,183271.25,537902170,769841979,55194479,46077500,336.75,283.75
2022-08,Male,Maafushi,Cremont,Portico,529.5,183271.25,801271744,428379990,26848590,35389622,340,445.25
2022-08,Male,Male,Cremont,Cremont,529.5,183271.25,552100520,590860423,58241473,39901884,197.75,525.25
2022-08,Male,Naifaru,Cremont,Metromic,529.5,183271.25,527131021,566735590,39672772,57790992,257.25,586
2022-08,Naifaru,Baros,Metromic,Stonewall,783.75,212754.5,551605473,412611715,35593506,40519538,348.75,524.25
2022-08,Naifaru,Fuvahmulah,Metromic,Seabrook,783.75,212754.5,593818783,462353594,29537480,41953319,218.5,497.75
2022-08,Naifaru,Maafushi,Metromic,Portico,783.75,212754.5,387180913,840583835,44509061,33690894,316.75,375.25
2022-08,Naifaru,Male,Metromic,Cremont,783.75,212754.5,419910870,447605071,51230123,47488881,180.25,400
2022-08,Naifaru,Naifaru,Metromic,Metromic,783.75,212754.5,668774278,747168358,27548163,33168294,230.25,314.75
2022-09,Baros,Baros,Stonewall,Stonewall,905.6,220461,427816186,604985050,69744322,38265510,216.6,418.2
2022-09,Baros,Fuvahmulah,Stonewall,Seabrook,905.6,220461,802552228,786872489,39834624,50729461,284.6,283.8
2022-09,Baros,Maafushi,Stonewall,Portico,905.6,220461,640634021,830000698,37369897,47571247,238.2,584.2
2022-09,Baros,Male,Stonewall,Cremont,905.6,220461,535997639,478125703,48691808,16544014,250.4,351.4
2022-09,Baros,Naifaru,Stonewall,Metromic,905.6,220461,506162196,635484692,41041344,45568792,254.6,342.2
2022-09,Fuvahmulah,Baros,Seabrook,Stonewall,943,281754.6,631057749,674744657,68024155,48399902,294.6,625.8
2022-09,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,943,281754.6,779448214,487130376,32579356,49797001,163.4,326.2
2022-09,Fuvahmulah,Maafushi,Seabrook,Portico,943,281754.6,490250142,676801462,35525994,65898067,325.4,452.6
2022-09,Fuvahmulah,Male,Seabrook,Cremont,943,281754.6,572223102,874593461,21130934,55873709,76.6,760.4
2022-09,Fuvahmulah,Naifaru,Seabrook,Metromic,943,281754.6,793694527,763028927,65552170,69571728,203,218.8
2022-09,Maafushi,Baros,Portico,Stonewall,578.6,210496.2,680357237,402850326,65807265,39538345,273,414
2022-09,Maafushi,Fuvahmulah,Portico,Seabrook,578.6,210496.2,838244102,360173942,75979670,41999576,237.2,566.8
2022-09,Maafushi,Maafushi,Portico,Portico,578.6,210496.2,676093913,524890893,40627479,43762663,319,572.4
2022-09,Maafushi,Male,Portico,Cremont,578.6,210496.2,865988947,771605306,51562162,55170868,290.6,521.4
2022-09,Maafushi,Naifaru,Portico,Metromic,578.6,210496.2,714695650,731684215,48878531,38418746,333.4,525
2022-09,Male,Baros,Cremont,Stonewall,558.6,333512,581983710,719605782,22203387,65364020,223.2,474.2
2022-09,Male,Fuvahmulah,Cremont,Seabrook,558.6,333512,627185211,421332550,47086644,36111208,294.6,431.8
2022-09,Male,Maafushi,Cremont,Portico,558.6,333512,649818099,362076613,68241084,64006054,296.2,445.8
2022-09,Male,Male,Cremont,Cremont,558.6,333512,505382478,663414891,18684658,39781102,195.8,637.6
2022-09,Male,Naifaru,Cremont,Metromic,558.6,333512,408629868,507944990,50588467,63998589,343.6,438.8
2022-09,Naifaru,Baros,Metromic,Stonewall,1243.6,236051,695843007,474657056,41188376,34990552,301.6,486
2022-09,Naifaru,Fuvahmulah,Metromic,Seabrook,1243.6,236051,869073346,434831712,49679771,41488032,318.8,684.6
2022-09,Naifaru,Maafushi,Metromic,Portico,1243.6,236051,542896370,692605136,44219898,45770228,259,251.2
2022-09,Naifaru,Male,Metromic,Cremont,1243.6,236051,628640798,495551730,57201124,41043943,273.2,576.2
2022-09,Naifaru,Naifaru,Metromic,Metromic,1243.6,236051,568286882,597658127,37742147,66033734,227.8,453.8
2022-10,Baros,Baros,Stonewall,Stonewall,708.333333333333,235501,568598203,503624982,48887659,31934965,267.333333333333,524.666666666667
2022-10,Baros,Fuvahmulah,Stonewall,Seabrook,708.333333333333,235501,419975665,470628256,29664850,26442077,136,378.666666666667
2022-10,Baros,Maafushi,Stonewall,Portico,708.333333333333,235501,249586898,362208838,31838402,25625669,438.666666666667,771.333333333333
2022-10,Baros,Male,Stonewall,Cremont,708.333333333333,235501,428609952,323064956,46335405,7720914,234.333333333333,786
2022-10,Baros,Naifaru,Stonewall,Metromic,708.333333333333,235501,476252974,493448816,28844469,28510657,145.333333333333,298
2022-10,Fuvahmulah,Baros,Seabrook,Stonewall,976.333333333333,316741.666666667,432322046,425726560,26242442,40310922,435.333333333333,530.666666666667
2022-10,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,976.333333333333,316741.666666667,224476419,428164233,20759883,23017280,339.666666666667,594
2022-10,Fuvahmulah,Maafushi,Seabrook,Portico,976.333333333333,316741.666666667,509385336,498590843,31503237,19904055,422.333333333333,573.666666666667
2022-10,Fuvahmulah,Male,Seabrook,Cremont,976.333333333333,316741.666666667,384033636,505094869,37865903,10665185,328.333333333333,429.333333333333
2022-10,Fuvahmulah,Naifaru,Seabrook,Metromic,976.333333333333,316741.666666667,417786861,501764039,46108664,22798378,360.666666666667,713
2022-10,Maafushi,Baros,Portico,Stonewall,1492,62812.3333333333,632650349,465034670,50956566,41664049,246.666666666667,462.666666666667
2022-10,Maafushi,Fuvahmulah,Portico,Seabrook,1492,62812.3333333333,286103372,577648660,27897177,46814744,329,447.666666666667
2022-10,Maafushi,Maafushi,Portico,Portico,1492,62812.3333333333,264608469,582782527,40093554,24960807,147,333.666666666667
2022-10,Maafushi,Male,Portico,Cremont,1492,62812.3333333333,275942452,297110227,22640335,37756724,169.333333333333,593.666666666667
2022-10,Maafushi,Naifaru,Portico,Metromic,1492,62812.3333333333,405149503,605977044,11890342,30512533,143.666666666667,703.666666666667
2022-10,Male,Baros,Cremont,Stonewall,955.666666666667,421359.666666667,488470147,548820815,43293604,18561309,112,396.666666666667
2022-10,Male,Fuvahmulah,Cremont,Seabrook,955.666666666667,421359.666666667,413541571,376796775,33543318,32160639,275.333333333333,392.666666666667
2022-10,Male,Maafushi,Cremont,Portico,955.666666666667,421359.666666667,162227902,424456960,46149939,13548271,218.666666666667,371
2022-10,Male,Male,Cremont,Cremont,955.666666666667,421359.666666667,336131552,470997453,39524052,29817088,227,340
2022-10,Male,Naifaru,Cremont,Metromic,955.666666666667,421359.666666667,283403834,596487607,29104932,31994383,160,282
2022-10,Naifaru,Baros,Metromic,Stonewall,810.666666666667,333738.666666667,234811401,401553610,30452451,5772048,228,334.333333333333
2022-10,Naifaru,Fuvahmulah,Metromic,Seabrook,810.666666666667,333738.666666667,190126573,542820875,32544401,10535362,124.333333333333,509.333333333333
2022-10,Naifaru,Maafushi,Metromic,Portico,810.666666666667,333738.666666667,460977917,282312193,16472039,45810825,331,369.333333333333
2022-10,Naifaru,Male,Metromic,Cremont,810.666666666667,333738.666666667,485641966,653030058,48057456,30407103,322.666666666667,456.333333333333
2022-10,Naifaru,Naifaru,Metromic,Metromic,810.666666666667,333738.666666667,459625053,475133652,22902574,13999749,287.666666666667,513
2022-11,Baros,Baros,Stonewall,Stonewall,287,450611,197747426,242242686,19962458,3229778,310,807
2022-11,Baros,Fuvahmulah,Stonewall,Seabrook,287,450611,38971475,180751259,305027,19667196,349,69
2022-11,Baros,Maafushi,Stonewall,Portico,287,450611,160195105,229307080,3917657,17808617,266,406
2022-11,Baros,Male,Stonewall,Cremont,287,450611,210836906,71356658,17497592,16133169,313,292
2022-11,Baros,Naifaru,Stonewall,Metromic,287,450611,162501040,81697892,2293287,9309851,297,718
2022-11,Fuvahmulah,Baros,Seabrook,Stonewall,1315,74337,45885093,134028188,6360824,6226858,438,819
2022-11,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,1315,74337,8584155,94088476,10565298,2591451,242,784
2022-11,Fuvahmulah,Maafushi,Seabrook,Portico,1315,74337,151678680,141664762,863068,7213716,128,572
2022-11,Fuvahmulah,Male,Seabrook,Cremont,1315,74337,132416010,144123049,1009371,9016624,170,34
2022-11,Fuvahmulah,Naifaru,Seabrook,Metromic,1315,74337,251352437,96658500,13314230,4003983,478,266
2022-11,Maafushi,Baros,Portico,Stonewall,430,468708,175417996,407415,13320026,7127465,194,164
2022-11,Maafushi,Fuvahmulah,Portico,Seabrook,430,468708,150069598,228761045,19332394,12636392,24,614
2022-11,Maafushi,Maafushi,Portico,Portico,430,468708,120177995,100515535,9408696,16360128,204,11
2022-11,Maafushi,Male,Portico,Cremont,430,468708,152075640,129465188,8524961,10320552,485,648
2022-11,Maafushi,Naifaru,Portico,Metromic,430,468708,198523831,99106597,18815293,10696740,113,38
2022-11,Male,Baros,Cremont,Stonewall,1276,230723,242290368,144286998,11451515,12119300,241,121
2022-11,Male,Fuvahmulah,Cremont,Seabrook,1276,230723,190989822,50250093,12337825,15354262,480,85
2022-11,Male,Maafushi,Cremont,Portico,1276,230723,53214046,173329927,743381,11308708,357,175
2022-11,Male,Male,Cremont,Cremont,1276,230723,80859915,11026679,9345676,3864451,43,418
2022-11,Male,Naifaru,Cremont,Metromic,1276,230723,171619117,195042012,8165698,5798885,405,318
2022-11,Naifaru,Baros,Metromic,Stonewall,744,216208,220011224,161898738,5113469,9153912,390,771
2022-11,Naifaru,Fuvahmulah,Metromic,Seabrook,744,216208,116075053,244459560,816491,1036755,62,145
2022-11,Naifaru,Maafushi,Metromic,Portico,744,216208,154155129,225204999,4058456,10582450,250,781
2022-11,Naifaru,Male,Metromic,Cremont,744,216208,208880738,17856701,17315752,16318225,303,640
2022-11,Naifaru,Naifaru,Metromic,Metromic,744,216208,79453535,238675562,9107243,5355368,158,237
2022-12,Baros,Baros,Stonewall,Stonewall,1317.5,300162.5,374777509,265719938,19795416,5836884,362.5,696.5
2022-12,Baros,Fuvahmulah,Stonewall,Seabrook,1317.5,300162.5,215117768,110017948,9788840,31097233,338,90
2022-12,Baros,Maafushi,Stonewall,Portico,1317.5,300162.5,259582352,222367699,20481603,12817346,377,107.5
2022-12,Baros,Male,Stonewall,Cremont,1317.5,300162.5,201658772,411013023,37654314,20850432,247,283.5
2022-12,Baros,Naifaru,Stonewall,Metromic,1317.5,300162.5,177296292,365876420,33108358,9686223,416.5,370.5
2022-12,Fuvahmulah,Baros,Seabrook,Stonewall,897.5,181545.5,279064189,48767921,16895874,17603057,248,459
2022-12,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,897.5,181545.5,256623079,251423708,6751004,17569451,364,520
2022-12,Fuvahmulah,Maafushi,Seabrook,Portico,897.5,181545.5,312502675,230619566,15014787,30235898,292.5,403.5
2022-12,Fuvahmulah,Male,Seabrook,Cremont,897.5,181545.5,216445309,186022856,14173667,15538082,265,221.5
2022-12,Fuvahmulah,Naifaru,Seabrook,Metromic,897.5,181545.5,110967871,315588291,18503469,19597518,445,630.5
2022-12,Maafushi,Baros,Portico,Stonewall,879,290765,90777901,312130207,14199726,16857455,333.5,304
2022-12,Maafushi,Fuvahmulah,Portico,Seabrook,879,290765,244772680,293762601,24364452,12963892,240,496
2022-12,Maafushi,Maafushi,Portico,Portico,879,290765,360836530,384313213,23418824,6509827,386,296
2022-12,Maafushi,Male,Portico,Cremont,879,290765,451113390,130549508,33252831,15972242,413,446
2022-12,Maafushi,Naifaru,Portico,Metromic,879,290765,171222613,210311298,36121712,23378534,135.5,658.5
2022-12,Male,Baros,Cremont,Stonewall,1200.5,313264.5,241939021,330281900,17856897,28786291,381,588
2022-12,Male,Fuvahmulah,Cremont,Seabrook,1200.5,313264.5,143638637,310339694,27191681,13089740,326,250.5
2022-12,Male,Maafushi,Cremont,Portico,1200.5,313264.5,250323064,158447956,29733020,36039897,242,348.5
2022-12,Male,Male,Cremont,Cremont,1200.5,313264.5,334361214,158563264,26809802,14579443,105.5,728.5
2022-12,Male,Naifaru,Cremont,Metromic,1200.5,313264.5,219020682,241941333,15066430,35216263,204.5,631.5
2022-12,Naifaru,Baros,Metromic,Stonewall,754,302867.5,60310140,309712346,7227405,29948919,255,375
2022-12,Naifaru,Fuvahmulah,Metromic,Seabrook,754,302867.5,201396869,173808199,25555655,15630440,256,536
2022-12,Naifaru,Maafushi,Metromic,Portico,754,302867.5,390167776,177600320,21022212,23267179,218.5,492
2022-12,Naifaru,Male,Metromic,Cremont,754,302867.5,402802477,259478355,20774962,19404602,211,463
2022-12,Naifaru,Naifaru,Metromic,Metromic,754,302867.5,251098138,70562403,28302893,20209297,152,423
